user_id,product_id,interaction_type,timestamp,session_id,device_type,duration_seconds,rating
user_00295,prod_00149,view,2025-07-12 08:30:59,sess_ca4b5ff2,desktop,53,
user_00502,prod_00209,view,2025-06-02 08:30:59,sess_5eddaabf,tablet,92,
user_00529,prod_00002,view,2025-07-09 08:30:59,sess_4573d266,desktop,8,
user_00326,prod_00419,view,2025-06-02 08:30:59,sess_15d04352,tablet,298,
user_00723,prod_00213,like,2025-07-04 08:30:59,sess_2d97564b,tablet,174,
user_00382,prod_00082,view,2025-07-07 08:30:59,sess_7aa31050,tablet,287,
user_00958,prod_00025,view,2025-05-15 08:30:59,sess_e245b457,mobile,238,
user_00664,prod_00228,view,2025-06-20 08:30:59,sess_f0c82075,tablet,34,
user_00978,prod_00359,view,2025-06-03 08:30:59,sess_db8521f0,mobile,179,
user_00765,prod_00446,view,2025-07-19 08:30:59,sess_93ddd73a,mobile,49,
user_00119,prod_00469,like,2025-04-28 08:30:59,sess_99fd855d,desktop,97,
user_00475,prod_00229,view,2025-06-26 08:30:59,sess_f639f11d,mobile,232,
user_00283,prod_00273,cart,2025-06-09 08:30:59,sess_29fe9e4e,tablet,264,
user_00008,prod_00362,view,2025-05-16 08:30:59,sess_ca210de2,desktop,39,
user_00819,prod_00456,cart,2025-05-08 08:30:59,sess_0df97e36,mobile,193,
user_00981,prod_00360,like,2025-06-08 08:30:59,sess_db6b28be,tablet,97,
user_00047,prod_00167,view,2025-05-29 08:30:59,sess_8ae6fc70,desktop,232,
user_00508,prod_00307,view,2025-06-30 08:30:59,sess_9a811627,desktop,285,
user_00229,prod_00010,like,2025-05-29 08:30:59,sess_756e5104,desktop,171,
user_00786,prod_00445,view,2025-06-05 08:30:59,sess_95f5f9cb,mobile,286,
user_00584,prod_00457,like,2025-07-20 08:30:59,sess_0cde02e7,mobile,183,
user_00676,prod_00476,view,2025-06-28 08:30:59,sess_2adc4dd2,mobile,199,
user_00727,prod_00268,view,2025-05-20 08:30:59,sess_73917d11,mobile,144,
user_00470,prod_00222,view,2025-05-21 08:30:59,sess_58910087,tablet,300,
user_00910,prod_00265,view,2025-05-22 08:30:59,sess_4ad2c10d,desktop,204,
user_00925,prod_00055,like,2025-05-04 08:30:59,sess_764e60d0,desktop,300,
user_00906,prod_00441,view,2025-05-04 08:30:59,sess_6b8c0e5b,desktop,206,
user_00958,prod_00025,view,2025-04-29 08:30:59,sess_d06fae3e,desktop,281,
user_00904,prod_00266,cart,2025-06-08 08:30:59,sess_b4c0dd56,tablet,292,
user_00882,prod_00315,view,2025-07-11 08:30:59,sess_ecbf1c1f,tablet,137,
user_00795,prod_00121,view,2025-06-23 08:30:59,sess_498edd6b,mobile,296,
user_00009,prod_00331,view,2025-05-22 08:30:59,sess_fdac8b91,tablet,150,
user_00631,prod_00299,like,2025-05-03 08:30:59,sess_786ab1c3,tablet,134,
user_00891,prod_00410,view,2025-07-19 08:30:59,sess_03cfe471,desktop,211,
user_00596,prod_00464,cart,2025-05-04 08:30:59,sess_e8bfe908,desktop,150,
user_00670,prod_00119,like,2025-07-11 08:30:59,sess_86283277,tablet,205,
user_00032,prod_00480,view,2025-05-11 08:30:59,sess_b1fa3531,tablet,268,
user_00215,prod_00472,like,2025-07-18 08:30:59,sess_7fb34acb,desktop,298,
user_00990,prod_00220,view,2025-06-14 08:30:59,sess_6cf6615b,desktop,264,
user_00775,prod_00115,view,2025-04-30 08:30:59,sess_7380ea15,tablet,41,
user_00388,prod_00245,like,2025-07-20 08:30:59,sess_1dcd986a,desktop,112,
user_00059,prod_00227,like,2025-06-05 08:30:59,sess_4f9f9cb1,mobile,103,
user_00324,prod_00337,view,2025-07-24 08:30:59,sess_d1273fd5,desktop,265,
user_00548,prod_00112,view,2025-07-05 08:30:59,sess_7fe286c6,mobile,106,
user_00733,prod_00365,view,2025-06-24 08:30:59,sess_c386bcf4,mobile,214,
user_00596,prod_00301,view,2025-05-15 08:30:59,sess_62a4a22b,desktop,27,
user_00746,prod_00096,view,2025-07-07 08:30:59,sess_4e3cf886,tablet,206,
user_00323,prod_00101,view,2025-06-14 08:30:59,sess_bdbd3a3a,tablet,174,
user_00829,prod_00061,view,2025-07-05 08:30:59,sess_a97acf1b,desktop,32,
user_00193,prod_00072,view,2025-05-24 08:30:59,sess_3db99dd6,desktop,43,
user_00300,prod_00218,like,2025-06-14 08:30:59,sess_c0aa7966,desktop,181,
user_00712,prod_00232,cart,2025-07-19 08:30:59,sess_2de6c32d,desktop,63,
user_00482,prod_00129,view,2025-06-15 08:30:59,sess_c0051909,desktop,189,
user_00578,prod_00141,cart,2025-07-04 08:30:59,sess_a997f291,mobile,287,
user_00578,prod_00128,cart,2025-04-29 08:30:59,sess_33ce19f9,tablet,12,
user_00863,prod_00215,view,2025-06-03 08:30:59,sess_103f87f5,mobile,83,
user_00173,prod_00446,like,2025-04-25 08:30:59,sess_36c22d9f,tablet,18,
user_00374,prod_00198,view,2025-05-14 08:30:59,sess_7b97e7c7,tablet,185,
user_00255,prod_00344,like,2025-06-11 08:30:59,sess_6fe92e6b,tablet,175,
user_00053,prod_00065,view,2025-06-12 08:30:59,sess_1ceda988,desktop,8,
user_00512,prod_00256,like,2025-06-27 08:30:59,sess_773d61d4,mobile,75,
user_00500,prod_00210,view,2025-05-09 08:30:59,sess_7e5a1240,mobile,139,
user_00695,prod_00422,view,2025-05-19 08:30:59,sess_5fd65edf,mobile,130,
user_00410,prod_00290,like,2025-05-31 08:30:59,sess_d5b7d2fc,tablet,13,
user_00189,prod_00485,view,2025-05-13 08:30:59,sess_e1b6526c,desktop,196,
user_00972,prod_00173,view,2025-05-27 08:30:59,sess_fd3be05a,tablet,24,
user_00443,prod_00330,view,2025-07-16 08:30:59,sess_a92710e2,desktop,60,
user_00177,prod_00020,view,2025-06-28 08:30:59,sess_8b01e401,desktop,163,
user_00627,prod_00017,view,2025-05-25 08:30:59,sess_83203d22,mobile,63,
user_00392,prod_00094,view,2025-06-30 08:30:59,sess_afcff386,tablet,126,
user_00774,prod_00352,view,2025-05-04 08:30:59,sess_1385e7b9,mobile,85,
user_00592,prod_00471,like,2025-06-11 08:30:59,sess_a23f6959,mobile,17,
user_00492,prod_00044,view,2025-06-01 08:30:59,sess_be41d48b,mobile,33,
user_00920,prod_00287,like,2025-05-29 08:30:59,sess_b5cc9eb1,tablet,148,
user_00187,prod_00233,view,2025-05-06 08:30:59,sess_4a1f8461,tablet,170,
user_00503,prod_00377,like,2025-07-17 08:30:59,sess_76f2d7d8,desktop,104,
user_00155,prod_00082,like,2025-05-12 08:30:59,sess_f8f66cfa,tablet,32,
user_00924,prod_00150,view,2025-06-01 08:30:59,sess_7f3cbb5c,desktop,262,
user_00594,prod_00166,like,2025-05-13 08:30:59,sess_1ebe4d4c,desktop,14,
user_00663,prod_00219,view,2025-04-27 08:30:59,sess_8989dd69,tablet,136,
user_00939,prod_00419,view,2025-05-26 08:30:59,sess_a94b8b5a,mobile,236,
user_00564,prod_00239,view,2025-05-15 08:30:59,sess_ab431373,tablet,138,
user_00015,prod_00227,like,2025-06-14 08:30:59,sess_d3c7da8b,desktop,244,
user_00470,prod_00398,cart,2025-05-07 08:30:59,sess_7b588862,tablet,261,
user_00622,prod_00233,view,2025-07-05 08:30:59,sess_ba6cac00,desktop,272,
user_00063,prod_00408,view,2025-07-06 08:30:59,sess_25d684a5,desktop,41,
user_00725,prod_00330,view,2025-05-29 08:30:59,sess_754d02c5,mobile,5,
user_00350,prod_00101,view,2025-05-19 08:30:59,sess_8644a88e,desktop,22,
user_00343,prod_00199,view,2025-07-23 08:30:59,sess_c12f362e,mobile,43,
user_00707,prod_00430,view,2025-05-25 08:30:59,sess_e8a6585f,tablet,193,
user_00652,prod_00033,view,2025-05-18 08:30:59,sess_e9013716,mobile,68,
user_00902,prod_00090,view,2025-04-28 08:30:59,sess_4cc39cf0,desktop,126,
user_00383,prod_00345,view,2025-06-03 08:30:59,sess_19e9fd50,mobile,48,
user_00591,prod_00310,like,2025-07-22 08:30:59,sess_9a799a45,tablet,230,
user_00003,prod_00477,view,2025-04-27 08:30:59,sess_14e33311,tablet,209,
user_00498,prod_00447,view,2025-07-19 08:30:59,sess_0f19451e,desktop,244,
user_00665,prod_00053,view,2025-06-18 08:30:59,sess_e74063de,mobile,150,
user_00232,prod_00116,like,2025-05-09 08:30:59,sess_309285df,desktop,236,
user_00717,prod_00078,view,2025-04-30 08:30:59,sess_e52a4d70,mobile,172,
user_00998,prod_00035,view,2025-05-12 08:30:59,sess_c9322d28,mobile,31,
user_00693,prod_00241,like,2025-07-21 08:30:59,sess_07047ff3,tablet,95,
user_00013,prod_00191,view,2025-04-30 08:30:59,sess_8f6cf8fc,desktop,294,
user_00485,prod_00084,purchase,2025-07-23 08:30:59,sess_2acdfec3,tablet,93,3.5
user_00907,prod_00241,like,2025-05-03 08:30:59,sess_7ddf1a27,desktop,175,
user_00656,prod_00118,view,2025-05-28 08:30:59,sess_c60095fd,tablet,163,
user_00261,prod_00426,view,2025-06-05 08:30:59,sess_0e0a7b38,tablet,137,
user_00686,prod_00333,view,2025-07-14 08:30:59,sess_fb21d7e1,desktop,150,
user_00116,prod_00179,view,2025-07-19 08:30:59,sess_bfc3a6f3,tablet,192,
user_00096,prod_00462,view,2025-05-07 08:30:59,sess_c15bc62c,mobile,232,
user_00809,prod_00217,like,2025-05-28 08:30:59,sess_a7ab8267,desktop,278,
user_00118,prod_00381,cart,2025-05-18 08:30:59,sess_a4f7b079,desktop,180,
user_00509,prod_00393,like,2025-07-19 08:30:59,sess_a96175f5,desktop,271,
user_00306,prod_00316,view,2025-07-14 08:30:59,sess_561e1d42,desktop,144,
user_00603,prod_00314,view,2025-06-27 08:30:59,sess_58ae4f6f,desktop,262,
user_00411,prod_00088,like,2025-06-21 08:30:59,sess_9582368d,desktop,18,
user_00579,prod_00317,view,2025-06-21 08:30:59,sess_4f5b1ee2,desktop,129,
user_00325,prod_00075,cart,2025-07-10 08:30:59,sess_d57a2371,mobile,34,
user_00933,prod_00359,like,2025-06-22 08:30:59,sess_84757272,desktop,222,
user_00919,prod_00262,view,2025-07-03 08:30:59,sess_b0e83706,mobile,129,
user_00366,prod_00424,view,2025-04-30 08:30:59,sess_b047e0df,mobile,31,
user_00839,prod_00338,like,2025-05-17 08:30:59,sess_25512bc3,mobile,25,
user_00906,prod_00080,view,2025-06-01 08:30:59,sess_7d3caa20,desktop,84,
user_00355,prod_00316,view,2025-07-07 08:30:59,sess_b44b30ba,mobile,176,
user_00872,prod_00170,view,2025-07-04 08:30:59,sess_27a1db8d,tablet,269,
user_00891,prod_00453,like,2025-05-07 08:30:59,sess_d9d230cc,mobile,37,
user_00875,prod_00389,view,2025-04-28 08:30:59,sess_a5271154,desktop,281,
user_00287,prod_00229,view,2025-06-17 08:30:59,sess_f054004a,mobile,131,
user_00958,prod_00234,view,2025-05-15 08:30:59,sess_43c9691a,desktop,247,
user_00814,prod_00451,view,2025-05-30 08:30:59,sess_eb1cabd6,mobile,239,
user_00188,prod_00256,view,2025-06-20 08:30:59,sess_b9eb696c,desktop,78,
user_00637,prod_00427,view,2025-05-31 08:30:59,sess_58c59602,tablet,262,
user_00531,prod_00333,view,2025-05-16 08:30:59,sess_edc92d45,tablet,241,
user_00964,prod_00241,view,2025-06-12 08:30:59,sess_79d214ca,tablet,137,
user_00905,prod_00232,purchase,2025-05-07 08:30:59,sess_cb9deb75,mobile,114,2.7
user_00912,prod_00470,view,2025-05-08 08:30:59,sess_b4d52c36,desktop,98,
user_00713,prod_00233,view,2025-07-16 08:30:59,sess_cc941e15,tablet,111,
user_00258,prod_00193,view,2025-07-21 08:30:59,sess_ce1e3bdf,mobile,83,
user_00861,prod_00143,like,2025-04-30 08:30:59,sess_d53a2df7,desktop,213,
user_00122,prod_00472,like,2025-07-07 08:30:59,sess_3fc25703,tablet,72,
user_00719,prod_00472,cart,2025-05-26 08:30:59,sess_4308ab9f,mobile,219,
user_00344,prod_00315,view,2025-06-14 08:30:59,sess_496308bb,mobile,57,
user_00388,prod_00018,like,2025-06-24 08:30:59,sess_480ff904,mobile,32,
user_00219,prod_00429,like,2025-05-02 08:30:59,sess_22ccf7de,tablet,256,
user_00070,prod_00275,view,2025-07-04 08:30:59,sess_c83d38c4,desktop,157,
user_00468,prod_00447,view,2025-07-16 08:30:59,sess_c77230b7,mobile,71,
user_00641,prod_00040,view,2025-07-23 08:30:59,sess_6c864eb7,desktop,283,
user_00868,prod_00096,view,2025-07-18 08:30:59,sess_ee76e67d,desktop,218,
user_00080,prod_00164,view,2025-05-20 08:30:59,sess_5b66680b,desktop,267,
user_00411,prod_00193,view,2025-06-13 08:30:59,sess_fd5a25b6,tablet,156,
user_00082,prod_00268,view,2025-05-15 08:30:59,sess_72c142db,tablet,272,
user_00181,prod_00174,view,2025-07-03 08:30:59,sess_617cd5bb,tablet,272,
user_00722,prod_00277,view,2025-07-19 08:30:59,sess_1bf57dc1,desktop,144,
user_00400,prod_00302,view,2025-05-21 08:30:59,sess_25a72861,mobile,277,
user_00294,prod_00230,view,2025-07-19 08:30:59,sess_b4b98bb4,mobile,45,
user_00686,prod_00113,like,2025-05-27 08:30:59,sess_7e6f14d2,mobile,90,
user_00215,prod_00382,like,2025-06-06 08:30:59,sess_4780d38e,tablet,228,
user_00301,prod_00065,like,2025-07-07 08:30:59,sess_dadabd83,desktop,282,
user_00720,prod_00340,view,2025-07-06 08:30:59,sess_c72d752d,tablet,241,
user_00757,prod_00194,cart,2025-05-21 08:30:59,sess_6c4f9052,desktop,234,
user_00575,prod_00116,view,2025-07-14 08:30:59,sess_e917a209,tablet,8,
user_00417,prod_00094,like,2025-05-04 08:30:59,sess_0f4bf684,tablet,193,
user_00492,prod_00125,like,2025-07-08 08:30:59,sess_e7e0b109,desktop,260,
user_00660,prod_00366,view,2025-06-12 08:30:59,sess_210fdcab,mobile,178,
user_00544,prod_00183,view,2025-07-08 08:30:59,sess_708caaee,desktop,117,
user_00764,prod_00326,view,2025-06-10 08:30:59,sess_9a2bc85e,desktop,16,
user_00320,prod_00364,cart,2025-07-05 08:30:59,sess_78f58185,desktop,180,
user_00346,prod_00149,view,2025-04-26 08:30:59,sess_bd24c389,tablet,119,
user_00593,prod_00408,like,2025-06-17 08:30:59,sess_a7b84c1d,mobile,58,
user_00426,prod_00245,view,2025-05-11 08:30:59,sess_e7bb57bd,desktop,151,
user_00410,prod_00446,view,2025-06-04 08:30:59,sess_233fa3f5,desktop,199,
user_00624,prod_00006,like,2025-06-21 08:30:59,sess_84fa1843,tablet,225,
user_00512,prod_00383,view,2025-07-02 08:30:59,sess_dbd8cecc,tablet,41,
user_00988,prod_00354,view,2025-05-08 08:30:59,sess_5daac01f,desktop,185,
user_00548,prod_00239,view,2025-05-01 08:30:59,sess_6ae57330,desktop,87,
user_00245,prod_00347,like,2025-06-19 08:30:59,sess_7b4c86b1,mobile,220,
user_00282,prod_00017,view,2025-05-04 08:30:59,sess_f7079938,tablet,170,
user_00212,prod_00031,view,2025-07-18 08:30:59,sess_cc9d88ca,mobile,130,
user_00590,prod_00262,view,2025-06-24 08:30:59,sess_575569da,tablet,263,
user_00511,prod_00047,view,2025-06-26 08:30:59,sess_d02b42db,mobile,187,
user_00435,prod_00282,view,2025-05-15 08:30:59,sess_8d8ecc0d,mobile,24,
user_00554,prod_00345,like,2025-05-27 08:30:59,sess_04906dbc,desktop,106,
user_00334,prod_00207,view,2025-05-04 08:30:59,sess_0138a131,tablet,235,
user_00503,prod_00085,view,2025-06-14 08:30:59,sess_66aa10e9,desktop,192,
user_00623,prod_00221,view,2025-05-11 08:30:59,sess_f3fc73b6,tablet,156,
user_00362,prod_00492,view,2025-06-11 08:30:59,sess_d97882a0,tablet,296,
user_00380,prod_00500,view,2025-06-11 08:30:59,sess_3f8d5bfd,desktop,127,
user_00705,prod_00323,view,2025-04-25 08:30:59,sess_9a67b5a4,tablet,47,
user_00454,prod_00059,view,2025-06-18 08:30:59,sess_8a12336e,mobile,291,
user_00230,prod_00320,like,2025-05-01 08:30:59,sess_283be7b4,desktop,78,
user_00829,prod_00478,like,2025-05-03 08:30:59,sess_b1529d08,tablet,88,
user_00794,prod_00389,view,2025-06-14 08:30:59,sess_3bb438ac,mobile,39,
user_00625,prod_00323,view,2025-06-07 08:30:59,sess_3f5ac1c0,desktop,156,
user_00728,prod_00152,view,2025-06-28 08:30:59,sess_80fd65f5,mobile,74,
user_00485,prod_00323,like,2025-07-21 08:30:59,sess_c9f40342,tablet,285,
user_00145,prod_00154,view,2025-06-08 08:30:59,sess_d39898d5,tablet,128,
user_00177,prod_00371,like,2025-06-18 08:30:59,sess_3fc9f722,mobile,93,
user_00597,prod_00103,view,2025-05-03 08:30:59,sess_0e37cbf2,mobile,299,
user_00257,prod_00047,cart,2025-05-15 08:30:59,sess_070c8700,mobile,190,
user_00736,prod_00426,view,2025-05-12 08:30:59,sess_49cb4cdc,desktop,295,
user_00063,prod_00363,view,2025-05-24 08:30:59,sess_10a5db66,tablet,134,
user_00091,prod_00070,like,2025-07-13 08:30:59,sess_a180420e,tablet,49,
user_00978,prod_00495,view,2025-06-16 08:30:59,sess_657a2885,tablet,124,
user_00269,prod_00411,view,2025-06-29 08:30:59,sess_e3f06953,mobile,226,
user_00709,prod_00091,view,2025-06-01 08:30:59,sess_427208f2,mobile,100,
user_00506,prod_00123,cart,2025-07-10 08:30:59,sess_f9050660,mobile,18,
user_00792,prod_00085,like,2025-06-26 08:30:59,sess_b051413f,mobile,52,
user_00297,prod_00304,view,2025-07-04 08:30:59,sess_78948856,tablet,274,
user_00974,prod_00309,view,2025-05-03 08:30:59,sess_983a92b2,tablet,40,
user_00593,prod_00195,view,2025-06-08 08:30:59,sess_3627cc1f,mobile,101,
user_00120,prod_00423,view,2025-05-10 08:30:59,sess_5dab3abd,mobile,267,
user_00158,prod_00036,view,2025-06-04 08:30:59,sess_f5b570b4,tablet,110,
user_00097,prod_00227,view,2025-05-30 08:30:59,sess_3360c7bc,tablet,209,
user_00501,prod_00028,like,2025-07-16 08:30:59,sess_d5a19d3c,desktop,48,
user_00012,prod_00440,view,2025-05-13 08:30:59,sess_51176073,mobile,63,
user_00910,prod_00260,view,2025-06-13 08:30:59,sess_7ed8f88e,mobile,62,
user_00245,prod_00370,cart,2025-06-23 08:30:59,sess_e723e391,desktop,139,
user_00607,prod_00189,view,2025-05-22 08:30:59,sess_1e1fb3be,mobile,136,
user_00916,prod_00266,like,2025-05-22 08:30:59,sess_2b46f4e0,desktop,182,
user_00770,prod_00361,view,2025-05-02 08:30:59,sess_cf12a989,desktop,82,
user_00232,prod_00039,like,2025-06-29 08:30:59,sess_eaa96522,tablet,259,
user_00983,prod_00329,view,2025-04-30 08:30:59,sess_3fdf2d2b,tablet,33,
user_00324,prod_00395,like,2025-05-12 08:30:59,sess_91385366,tablet,199,
user_00881,prod_00396,view,2025-06-03 08:30:59,sess_cc209c74,desktop,16,
user_00014,prod_00177,view,2025-05-09 08:30:59,sess_e68cded9,desktop,208,
user_00703,prod_00310,cart,2025-06-23 08:30:59,sess_5e2a17e0,mobile,241,
user_00061,prod_00015,view,2025-04-28 08:30:59,sess_e5ddf78e,desktop,272,
user_00839,prod_00005,view,2025-07-16 08:30:59,sess_010288d4,desktop,29,
user_00573,prod_00216,view,2025-06-27 08:30:59,sess_79476527,desktop,115,
user_00865,prod_00016,view,2025-05-17 08:30:59,sess_e5726cb6,desktop,155,
user_00293,prod_00452,view,2025-05-02 08:30:59,sess_baa35ffc,mobile,129,
user_00480,prod_00172,like,2025-06-13 08:30:59,sess_34215702,tablet,77,
user_00703,prod_00192,like,2025-07-10 08:30:59,sess_20ac2505,mobile,63,
user_00916,prod_00295,like,2025-05-19 08:30:59,sess_6a44f55a,mobile,125,
user_00439,prod_00254,view,2025-05-23 08:30:59,sess_e203dc40,mobile,207,
user_00900,prod_00289,view,2025-06-24 08:30:59,sess_d6b2d8c9,tablet,13,
user_00034,prod_00133,view,2025-05-29 08:30:59,sess_8db8a28e,desktop,270,
user_00319,prod_00212,like,2025-05-24 08:30:59,sess_2ef96b01,tablet,141,
user_00101,prod_00202,view,2025-07-13 08:30:59,sess_793dbd54,mobile,24,
user_00410,prod_00117,view,2025-06-10 08:30:59,sess_10fa895f,mobile,299,
user_00453,prod_00247,view,2025-06-21 08:30:59,sess_c69cad43,desktop,267,
user_00310,prod_00003,view,2025-06-20 08:30:59,sess_5b072bd6,desktop,45,
user_00379,prod_00225,view,2025-04-25 08:30:59,sess_b8d8de66,desktop,114,
user_00720,prod_00195,view,2025-05-17 08:30:59,sess_31d2ef2e,desktop,65,
user_00105,prod_00158,like,2025-07-15 08:30:59,sess_a897a630,mobile,269,
user_00623,prod_00086,cart,2025-06-12 08:30:59,sess_95708462,desktop,178,
user_00727,prod_00323,view,2025-06-10 08:30:59,sess_32f6bc32,desktop,94,
user_00760,prod_00204,view,2025-06-22 08:30:59,sess_ccebf855,mobile,260,
user_00463,prod_00046,like,2025-04-29 08:30:59,sess_1d315381,desktop,166,
user_00288,prod_00174,view,2025-05-31 08:30:59,sess_bfcd3c1e,mobile,9,
user_00237,prod_00004,view,2025-06-02 08:30:59,sess_be1854a4,tablet,75,
user_00156,prod_00255,like,2025-05-10 08:30:59,sess_ea9dbdde,desktop,141,
user_00704,prod_00065,view,2025-05-29 08:30:59,sess_e4d48659,tablet,111,
user_00400,prod_00409,view,2025-05-01 08:30:59,sess_d77746a2,mobile,171,
user_00858,prod_00348,view,2025-05-11 08:30:59,sess_93374f4e,mobile,137,
user_00031,prod_00400,view,2025-06-08 08:30:59,sess_dc0cbadd,mobile,283,
user_00117,prod_00036,view,2025-04-27 08:30:59,sess_c9ee1714,desktop,14,
user_00247,prod_00141,view,2025-06-30 08:30:59,sess_df1c240e,tablet,247,
user_00833,prod_00238,view,2025-06-01 08:30:59,sess_ed81df74,mobile,254,
user_00951,prod_00293,like,2025-07-09 08:30:59,sess_7d84bbd6,desktop,97,
user_00609,prod_00489,view,2025-05-07 08:30:59,sess_d8f56728,tablet,203,
user_00439,prod_00295,view,2025-07-14 08:30:59,sess_56a55e9a,tablet,248,
user_00863,prod_00357,cart,2025-06-11 08:30:59,sess_16daff9b,mobile,261,
user_00008,prod_00496,view,2025-07-16 08:30:59,sess_4b89057f,tablet,233,
user_00210,prod_00139,view,2025-05-01 08:30:59,sess_f51b088b,desktop,168,
user_00600,prod_00095,view,2025-07-09 08:30:59,sess_c1ba4973,desktop,113,
user_00565,prod_00117,view,2025-05-20 08:30:59,sess_0dd5c6f7,tablet,254,
user_00736,prod_00047,view,2025-05-29 08:30:59,sess_8f9cd822,mobile,243,
user_00570,prod_00495,view,2025-05-06 08:30:59,sess_14dc1697,desktop,177,
user_00460,prod_00208,like,2025-05-13 08:30:59,sess_bb3a97c4,desktop,291,
user_00289,prod_00047,view,2025-04-25 08:30:59,sess_213f62c3,tablet,130,
user_00321,prod_00366,like,2025-05-16 08:30:59,sess_f2d57d7b,mobile,114,
user_00495,prod_00087,like,2025-05-12 08:30:59,sess_520afade,tablet,68,
user_00676,prod_00107,like,2025-06-19 08:30:59,sess_7e99ffb2,tablet,238,
user_00974,prod_00365,view,2025-07-14 08:30:59,sess_1ad2562e,desktop,270,
user_00574,prod_00067,like,2025-07-20 08:30:59,sess_e7f91ec5,tablet,272,
user_00810,prod_00305,view,2025-07-24 08:30:59,sess_c6ecd9e3,desktop,300,
user_00124,prod_00060,view,2025-06-16 08:30:59,sess_6054557c,desktop,136,
user_00261,prod_00196,like,2025-06-24 08:30:59,sess_5b5a8a5a,mobile,300,
user_00469,prod_00186,view,2025-06-16 08:30:59,sess_e2e3cf1c,desktop,113,
user_00983,prod_00375,like,2025-04-30 08:30:59,sess_6b4e093e,desktop,154,
user_00573,prod_00346,view,2025-07-17 08:30:59,sess_0956ed75,desktop,291,
user_00574,prod_00455,view,2025-06-11 08:30:59,sess_8d039f41,mobile,93,
user_00343,prod_00477,view,2025-05-02 08:30:59,sess_70077342,tablet,289,
user_00849,prod_00016,like,2025-05-11 08:30:59,sess_ab84fc40,mobile,214,
user_00682,prod_00208,cart,2025-05-30 08:30:59,sess_006bc653,desktop,109,
user_00563,prod_00111,view,2025-06-02 08:30:59,sess_073f753f,desktop,211,
user_00777,prod_00423,purchase,2025-07-23 08:30:59,sess_6262976c,mobile,246,1.0
user_00776,prod_00384,view,2025-06-23 08:30:59,sess_587d4739,desktop,271,
user_00796,prod_00032,like,2025-05-11 08:30:59,sess_806e2837,mobile,89,
user_00038,prod_00256,view,2025-05-20 08:30:59,sess_7d11a7d5,mobile,144,
user_00517,prod_00139,view,2025-04-27 08:30:59,sess_4745dde6,desktop,256,
user_00740,prod_00156,like,2025-06-02 08:30:59,sess_2e215ba0,desktop,35,
user_00873,prod_00244,view,2025-06-20 08:30:59,sess_6fb99865,desktop,207,
user_00325,prod_00227,view,2025-06-04 08:30:59,sess_2d48b45e,desktop,146,
user_00092,prod_00396,view,2025-05-28 08:30:59,sess_3534c1eb,tablet,143,
user_00511,prod_00245,view,2025-07-19 08:30:59,sess_87ff1d79,mobile,162,
user_00342,prod_00392,cart,2025-05-30 08:30:59,sess_86e80629,mobile,208,
user_00627,prod_00116,view,2025-06-05 08:30:59,sess_a67ef78e,tablet,135,
user_00354,prod_00088,purchase,2025-07-20 08:30:59,sess_b5258f67,desktop,137,4.1
user_00041,prod_00376,view,2025-07-13 08:30:59,sess_ed0a01ed,desktop,268,
user_00352,prod_00076,view,2025-06-03 08:30:59,sess_134f2933,tablet,250,
user_00377,prod_00063,view,2025-05-14 08:30:59,sess_fceccabd,mobile,251,
user_00779,prod_00325,view,2025-06-09 08:30:59,sess_18f32fc1,mobile,209,
user_00741,prod_00474,view,2025-06-28 08:30:59,sess_ac3b450a,mobile,74,
user_00505,prod_00223,view,2025-06-21 08:30:59,sess_7e012fb5,mobile,81,
user_00546,prod_00484,view,2025-07-04 08:30:59,sess_9835ae78,tablet,123,
user_00477,prod_00072,view,2025-07-02 08:30:59,sess_3d8d2331,mobile,177,
user_00769,prod_00297,view,2025-06-25 08:30:59,sess_3b4e79ce,mobile,246,
user_00845,prod_00393,view,2025-04-27 08:30:59,sess_2c257815,tablet,164,
user_00146,prod_00336,view,2025-07-20 08:30:59,sess_016d667f,mobile,233,
user_00012,prod_00137,view,2025-06-29 08:30:59,sess_1b0bbc88,tablet,68,
user_00648,prod_00321,view,2025-06-08 08:30:59,sess_be953677,desktop,47,
user_00131,prod_00185,purchase,2025-05-26 08:30:59,sess_3c2f6734,mobile,230,1.4
user_00537,prod_00411,like,2025-06-01 08:30:59,sess_215dc5e5,tablet,202,
user_00554,prod_00009,view,2025-04-25 08:30:59,sess_282d8da1,desktop,162,
user_00310,prod_00373,view,2025-05-23 08:30:59,sess_8f2d6396,tablet,281,
user_00811,prod_00114,view,2025-07-04 08:30:59,sess_203ac66d,desktop,153,
user_00031,prod_00166,like,2025-05-03 08:30:59,sess_dd909d00,tablet,224,
user_00535,prod_00272,view,2025-06-21 08:30:59,sess_1b454ac8,tablet,72,
user_00539,prod_00285,view,2025-05-12 08:30:59,sess_7b6851d1,mobile,118,
user_00618,prod_00234,like,2025-06-27 08:30:59,sess_bff32f42,tablet,113,
user_00083,prod_00356,view,2025-07-03 08:30:59,sess_126ee7e7,mobile,266,
user_00384,prod_00388,like,2025-04-28 08:30:59,sess_975d3930,tablet,20,
user_00131,prod_00170,view,2025-05-30 08:30:59,sess_78d949e8,tablet,273,
user_00415,prod_00327,view,2025-05-27 08:30:59,sess_044d318e,mobile,157,
user_00507,prod_00214,view,2025-06-16 08:30:59,sess_eadf8eea,tablet,300,
