user_id,product_id,interaction_type,timestamp,session_id,device_type,duration_seconds,rating
user_00891,prod_00410,view,2025-07-25 10:19:42,sess_ceb0f09c,desktop,211,
user_00596,prod_00464,cart,2025-05-10 10:19:42,sess_464cd4ab,desktop,150,
user_00670,prod_00119,like,2025-07-17 10:19:42,sess_34b02a80,tablet,205,
user_00032,prod_00480,view,2025-05-17 10:19:42,sess_c8a39c31,tablet,268,
user_00215,prod_00472,like,2025-07-24 10:19:42,sess_119816fe,desktop,298,
user_00990,prod_00220,view,2025-06-20 10:19:42,sess_1d6e17e3,desktop,264,
user_00775,prod_00115,view,2025-05-06 10:19:42,sess_3fbea47d,tablet,41,
user_00388,prod_00245,like,2025-07-26 10:19:42,sess_3558dbd6,desktop,112,
user_00059,prod_00227,like,2025-06-11 10:19:42,sess_fb4f5d3c,mobile,103,
user_00324,prod_00337,view,2025-07-30 10:19:42,sess_e02c5e7a,desktop,265,
user_00548,prod_00112,view,2025-07-11 10:19:42,sess_90f3a2c2,mobile,106,
user_00733,prod_00365,view,2025-06-30 10:19:42,sess_283dd57c,mobile,214,
user_00596,prod_00301,view,2025-05-21 10:19:42,sess_2cf5a1ef,desktop,27,
user_00746,prod_00096,view,2025-07-13 10:19:42,sess_185c3770,tablet,206,
user_00323,prod_00101,view,2025-06-20 10:19:42,sess_a6565a97,tablet,174,
user_00829,prod_00061,view,2025-07-11 10:19:42,sess_f7a29193,desktop,32,
user_00193,prod_00072,view,2025-05-30 10:19:42,sess_ba09764b,desktop,43,
user_00300,prod_00218,like,2025-06-20 10:19:42,sess_1d70ff30,desktop,181,
user_00712,prod_00232,cart,2025-07-25 10:19:42,sess_7ffb80af,desktop,63,
user_00482,prod_00129,view,2025-06-21 10:19:42,sess_cdfbe817,desktop,189,
user_00578,prod_00141,cart,2025-07-10 10:19:42,sess_423d12dc,mobile,287,
user_00578,prod_00128,cart,2025-05-05 10:19:42,sess_206ac23f,tablet,12,
user_00863,prod_00215,view,2025-06-09 10:19:42,sess_e02bf1ce,mobile,83,
user_00173,prod_00446,like,2025-05-01 10:19:42,sess_c5ebe689,tablet,18,
user_00374,prod_00198,view,2025-05-20 10:19:42,sess_d8b1e063,tablet,185,
user_00255,prod_00344,like,2025-06-17 10:19:42,sess_2b22412e,tablet,175,
user_00053,prod_00065,view,2025-06-18 10:19:42,sess_42adc281,desktop,8,
user_00512,prod_00256,like,2025-07-03 10:19:42,sess_8278dd7f,mobile,75,
user_00500,prod_00210,view,2025-05-15 10:19:42,sess_4abb230a,mobile,139,
user_00695,prod_00422,view,2025-05-25 10:19:42,sess_93b96878,mobile,130,
user_00410,prod_00290,like,2025-06-06 10:19:42,sess_f7852bd8,tablet,13,
user_00189,prod_00485,view,2025-05-19 10:19:42,sess_bed98479,desktop,196,
user_00972,prod_00173,view,2025-06-02 10:19:42,sess_4929a692,tablet,24,
user_00443,prod_00330,view,2025-07-22 10:19:42,sess_35fcdc3f,desktop,60,
user_00177,prod_00020,view,2025-07-04 10:19:42,sess_ff2c86c7,desktop,163,
user_00627,prod_00017,view,2025-05-31 10:19:42,sess_779d065e,mobile,63,
user_00392,prod_00094,view,2025-07-06 10:19:42,sess_56983b6b,tablet,126,
user_00774,prod_00352,view,2025-05-10 10:19:42,sess_ecccfb15,mobile,85,
user_00592,prod_00471,like,2025-06-17 10:19:42,sess_8e0bf09b,mobile,17,
user_00492,prod_00044,view,2025-06-07 10:19:42,sess_21a8630e,mobile,33,
user_00920,prod_00287,like,2025-06-04 10:19:42,sess_9c8b276d,tablet,148,
user_00187,prod_00233,view,2025-05-12 10:19:42,sess_02d16a01,tablet,170,
user_00503,prod_00377,like,2025-07-23 10:19:42,sess_b2dbb8b1,desktop,104,
user_00155,prod_00082,like,2025-05-18 10:19:42,sess_c841c380,tablet,32,
user_00924,prod_00150,view,2025-06-07 10:19:42,sess_7f48acd5,desktop,262,
user_00594,prod_00166,like,2025-05-19 10:19:42,sess_9b25f1b3,desktop,14,
user_00663,prod_00219,view,2025-05-03 10:19:42,sess_27117f13,tablet,136,
user_00939,prod_00419,view,2025-06-01 10:19:42,sess_8b6efbaf,mobile,236,
user_00564,prod_00239,view,2025-05-21 10:19:42,sess_79d6a3cb,tablet,138,
user_00015,prod_00227,like,2025-06-20 10:19:42,sess_3a6afa1a,desktop,244,
user_00470,prod_00398,cart,2025-05-13 10:19:42,sess_90f4f247,tablet,261,
user_00622,prod_00233,view,2025-07-11 10:19:42,sess_cb04d11c,desktop,272,
user_00063,prod_00408,view,2025-07-12 10:19:42,sess_e3549f2c,desktop,41,
user_00725,prod_00330,view,2025-06-04 10:19:42,sess_5d9cea60,mobile,5,
user_00350,prod_00101,view,2025-05-25 10:19:42,sess_8c75be83,desktop,22,
user_00343,prod_00199,view,2025-07-29 10:19:42,sess_78932db0,mobile,43,
user_00707,prod_00430,view,2025-05-31 10:19:42,sess_47951215,tablet,193,
user_00652,prod_00033,view,2025-05-24 10:19:42,sess_ba1e41a9,mobile,68,
user_00902,prod_00090,view,2025-05-04 10:19:42,sess_e22058d9,desktop,126,
user_00383,prod_00345,view,2025-06-09 10:19:42,sess_b270d018,mobile,48,
user_00591,prod_00310,like,2025-07-28 10:19:42,sess_0b6c2be1,tablet,230,
user_00003,prod_00477,view,2025-05-03 10:19:42,sess_114fb345,tablet,209,
user_00498,prod_00447,view,2025-07-25 10:19:42,sess_aa9f36e8,desktop,244,
user_00665,prod_00053,view,2025-06-24 10:19:42,sess_13cb09eb,mobile,150,
user_00232,prod_00116,like,2025-05-15 10:19:42,sess_c8b53610,desktop,236,
user_00717,prod_00078,view,2025-05-06 10:19:42,sess_ec79b9e4,mobile,172,
user_00998,prod_00035,view,2025-05-18 10:19:42,sess_694193e6,mobile,31,
user_00693,prod_00241,like,2025-07-27 10:19:42,sess_3d92b538,tablet,95,
user_00013,prod_00191,view,2025-05-06 10:19:42,sess_460cfc8c,desktop,294,
user_00485,prod_00084,purchase,2025-07-29 10:19:42,sess_6a9509d8,tablet,93,3.5
user_00907,prod_00241,like,2025-05-09 10:19:42,sess_6b389220,desktop,175,
user_00656,prod_00118,view,2025-06-03 10:19:42,sess_90f9c6ee,tablet,163,
user_00261,prod_00426,view,2025-06-11 10:19:42,sess_ad71d483,tablet,137,
user_00686,prod_00333,view,2025-07-20 10:19:42,sess_65c1db90,desktop,150,
user_00116,prod_00179,view,2025-07-25 10:19:42,sess_69b5e50b,tablet,192,
user_00096,prod_00462,view,2025-05-13 10:19:42,sess_ecc97ed7,mobile,232,
user_00809,prod_00217,like,2025-06-03 10:19:42,sess_19f4cd88,desktop,278,
user_00118,prod_00381,cart,2025-05-24 10:19:42,sess_e121f052,desktop,180,
user_00509,prod_00393,like,2025-07-25 10:19:42,sess_3e1a3378,desktop,271,
user_00306,prod_00316,view,2025-07-20 10:19:42,sess_5f88c45a,desktop,144,
user_00603,prod_00314,view,2025-07-03 10:19:42,sess_afeea9fb,desktop,262,
user_00411,prod_00088,like,2025-06-27 10:19:42,sess_0084bf82,desktop,18,
user_00579,prod_00317,view,2025-06-27 10:19:42,sess_1bdd1fce,desktop,129,
user_00325,prod_00075,cart,2025-07-16 10:19:42,sess_2bbcbca8,mobile,34,
user_00933,prod_00359,like,2025-06-28 10:19:42,sess_07d2f714,desktop,222,
user_00919,prod_00262,view,2025-07-09 10:19:42,sess_27a78579,mobile,129,
user_00366,prod_00424,view,2025-05-06 10:19:42,sess_f669b48c,mobile,31,
user_00839,prod_00338,like,2025-05-23 10:19:42,sess_66b194cf,mobile,25,
user_00906,prod_00080,view,2025-06-07 10:19:42,sess_bc0147ce,desktop,84,
user_00355,prod_00316,view,2025-07-13 10:19:42,sess_b8482974,mobile,176,
user_00872,prod_00170,view,2025-07-10 10:19:42,sess_d7eb35de,tablet,269,
user_00891,prod_00453,like,2025-05-13 10:19:42,sess_8a703075,mobile,37,
user_00875,prod_00389,view,2025-05-04 10:19:42,sess_ca0fa21b,desktop,281,
user_00287,prod_00229,view,2025-06-23 10:19:42,sess_c8604b6c,mobile,131,
user_00958,prod_00234,view,2025-05-21 10:19:42,sess_10498f19,desktop,247,
user_00814,prod_00451,view,2025-06-05 10:19:42,sess_6e082ef7,mobile,239,
user_00188,prod_00256,view,2025-06-26 10:19:42,sess_79be8c01,desktop,78,
user_00637,prod_00427,view,2025-06-06 10:19:42,sess_ba306f36,tablet,262,
user_00531,prod_00333,view,2025-05-22 10:19:42,sess_b56bdfea,tablet,241,
user_00964,prod_00241,view,2025-06-18 10:19:42,sess_2ca9739a,tablet,137,
user_00905,prod_00232,purchase,2025-05-13 10:19:42,sess_2ce0b26e,mobile,114,2.7
user_00912,prod_00470,view,2025-05-14 10:19:42,sess_002948a3,desktop,98,
user_00713,prod_00233,view,2025-07-22 10:19:42,sess_1dbb5c9c,tablet,111,
user_00258,prod_00193,view,2025-07-27 10:19:42,sess_412dd9f6,mobile,83,
user_00861,prod_00143,like,2025-05-06 10:19:42,sess_931cd3ad,desktop,213,
user_00122,prod_00472,like,2025-07-13 10:19:42,sess_453a182a,tablet,72,
user_00719,prod_00472,cart,2025-06-01 10:19:42,sess_362561e5,mobile,219,
user_00344,prod_00315,view,2025-06-20 10:19:42,sess_fabe6000,mobile,57,
user_00388,prod_00018,like,2025-06-30 10:19:42,sess_e6d7f736,mobile,32,
user_00219,prod_00429,like,2025-05-08 10:19:42,sess_c5a87f33,tablet,256,
user_00070,prod_00275,view,2025-07-10 10:19:42,sess_dca0c6e5,desktop,157,
user_00468,prod_00447,view,2025-07-22 10:19:42,sess_461b2545,mobile,71,
user_00641,prod_00040,view,2025-07-29 10:19:42,sess_14f15d49,desktop,283,
user_00868,prod_00096,view,2025-07-24 10:19:42,sess_5062e2de,desktop,218,
user_00080,prod_00164,view,2025-05-26 10:19:42,sess_5fb6a479,desktop,267,
user_00411,prod_00193,view,2025-06-19 10:19:42,sess_97ea6900,tablet,156,
user_00082,prod_00268,view,2025-05-21 10:19:42,sess_f0f08a5e,tablet,272,
user_00181,prod_00174,view,2025-07-09 10:19:42,sess_295b574e,tablet,272,
user_00722,prod_00277,view,2025-07-25 10:19:42,sess_4f3d2c76,desktop,144,
user_00400,prod_00302,view,2025-05-27 10:19:42,sess_d442e483,mobile,277,
user_00294,prod_00230,view,2025-07-25 10:19:42,sess_dc4a4b9f,mobile,45,
user_00686,prod_00113,like,2025-06-02 10:19:42,sess_501f38e2,mobile,90,
user_00215,prod_00382,like,2025-06-12 10:19:42,sess_ea23fa96,tablet,228,
user_00301,prod_00065,like,2025-07-13 10:19:42,sess_9540848d,desktop,282,
user_00720,prod_00340,view,2025-07-12 10:19:42,sess_5e9cb922,tablet,241,
user_00757,prod_00194,cart,2025-05-27 10:19:42,sess_15aadef1,desktop,234,
user_00575,prod_00116,view,2025-07-20 10:19:42,sess_927d9ea3,tablet,8,
user_00417,prod_00094,like,2025-05-10 10:19:42,sess_44ab781a,tablet,193,
user_00492,prod_00125,like,2025-07-14 10:19:42,sess_96dd74d6,desktop,260,
user_00660,prod_00366,view,2025-06-18 10:19:42,sess_5eaab032,mobile,178,
user_00544,prod_00183,view,2025-07-14 10:19:42,sess_92ef86b3,desktop,117,
user_00764,prod_00326,view,2025-06-16 10:19:42,sess_52fb2997,desktop,16,
user_00320,prod_00364,cart,2025-07-11 10:19:42,sess_ba344187,desktop,180,
user_00346,prod_00149,view,2025-05-02 10:19:42,sess_ef120af3,tablet,119,
user_00593,prod_00408,like,2025-06-23 10:19:42,sess_f1f0bed9,mobile,58,
user_00426,prod_00245,view,2025-05-17 10:19:42,sess_f641d529,desktop,151,
user_00410,prod_00446,view,2025-06-10 10:19:42,sess_4b7f25e7,desktop,199,
user_00624,prod_00006,like,2025-06-27 10:19:42,sess_53e56425,tablet,225,
user_00512,prod_00383,view,2025-07-08 10:19:42,sess_ca98f303,tablet,41,
user_00988,prod_00354,view,2025-05-14 10:19:42,sess_16a136b5,desktop,185,
user_00548,prod_00239,view,2025-05-07 10:19:42,sess_b09925e4,desktop,87,
user_00245,prod_00347,like,2025-06-25 10:19:42,sess_1196d325,mobile,220,
user_00282,prod_00017,view,2025-05-10 10:19:42,sess_b7514b9c,tablet,170,
user_00212,prod_00031,view,2025-07-24 10:19:42,sess_c3d46e2d,mobile,130,
user_00590,prod_00262,view,2025-06-30 10:19:42,sess_9c1aacde,tablet,263,
user_00511,prod_00047,view,2025-07-02 10:19:42,sess_dcbeb7b5,mobile,187,
user_00435,prod_00282,view,2025-05-21 10:19:42,sess_6ab57dd0,mobile,24,
user_00554,prod_00345,like,2025-06-02 10:19:42,sess_efa0a4b1,desktop,106,
user_00334,prod_00207,view,2025-05-10 10:19:42,sess_5a660170,tablet,235,
user_00503,prod_00085,view,2025-06-20 10:19:42,sess_c5a6ac94,desktop,192,
user_00623,prod_00221,view,2025-05-17 10:19:42,sess_c791e47a,tablet,156,
user_00362,prod_00492,view,2025-06-17 10:19:42,sess_75040fd0,tablet,296,
user_00380,prod_00500,view,2025-06-17 10:19:42,sess_6c0c6f3e,desktop,127,
user_00705,prod_00323,view,2025-05-01 10:19:42,sess_5a389841,tablet,47,
user_00454,prod_00059,view,2025-06-24 10:19:42,sess_361ebb34,mobile,291,
user_00230,prod_00320,like,2025-05-07 10:19:42,sess_f0af08a2,desktop,78,
user_00829,prod_00478,like,2025-05-09 10:19:42,sess_12f6a718,tablet,88,
user_00794,prod_00389,view,2025-06-20 10:19:42,sess_a44c8323,mobile,39,
user_00625,prod_00323,view,2025-06-13 10:19:42,sess_93fe7017,desktop,156,
user_00728,prod_00152,view,2025-07-04 10:19:42,sess_035be418,mobile,74,
user_00485,prod_00323,like,2025-07-27 10:19:42,sess_c1022709,tablet,285,
user_00145,prod_00154,view,2025-06-14 10:19:42,sess_c8ff2b06,tablet,128,
user_00177,prod_00371,like,2025-06-24 10:19:42,sess_09c13df2,mobile,93,
user_00597,prod_00103,view,2025-05-09 10:19:42,sess_2353600f,mobile,299,
user_00257,prod_00047,cart,2025-05-21 10:19:42,sess_b8b57591,mobile,190,
user_00736,prod_00426,view,2025-05-18 10:19:42,sess_0ab2c02c,desktop,295,
user_00063,prod_00363,view,2025-05-30 10:19:42,sess_0b204a9d,tablet,134,
user_00091,prod_00070,like,2025-07-19 10:19:42,sess_2e03c50f,tablet,49,
user_00978,prod_00495,view,2025-06-22 10:19:42,sess_cc4c05bb,tablet,124,
user_00269,prod_00411,view,2025-07-05 10:19:42,sess_0c400b89,mobile,226,
user_00709,prod_00091,view,2025-06-07 10:19:42,sess_51e9e13f,mobile,100,
user_00506,prod_00123,cart,2025-07-16 10:19:42,sess_f143f7ce,mobile,18,
user_00792,prod_00085,like,2025-07-02 10:19:42,sess_a130012a,mobile,52,
user_00297,prod_00304,view,2025-07-10 10:19:42,sess_fef6024b,tablet,274,
user_00974,prod_00309,view,2025-05-09 10:19:42,sess_56559e8c,tablet,40,
user_00593,prod_00195,view,2025-06-14 10:19:42,sess_5141ef48,mobile,101,
user_00120,prod_00423,view,2025-05-16 10:19:42,sess_a9c2e033,mobile,267,
user_00158,prod_00036,view,2025-06-10 10:19:42,sess_10896583,tablet,110,
user_00097,prod_00227,view,2025-06-05 10:19:42,sess_4c02e07d,tablet,209,
user_00501,prod_00028,like,2025-07-22 10:19:42,sess_6c76c00a,desktop,48,
user_00012,prod_00440,view,2025-05-19 10:19:42,sess_e4f4b867,mobile,63,
user_00910,prod_00260,view,2025-06-19 10:19:42,sess_97869275,mobile,62,
user_00245,prod_00370,cart,2025-06-29 10:19:42,sess_38596e29,desktop,139,
user_00607,prod_00189,view,2025-05-28 10:19:42,sess_53fbdb5a,mobile,136,
user_00916,prod_00266,like,2025-05-28 10:19:42,sess_b3a38fc0,desktop,182,
user_00770,prod_00361,view,2025-05-08 10:19:42,sess_d1915f60,desktop,82,
user_00232,prod_00039,like,2025-07-05 10:19:42,sess_83c0ec8f,tablet,259,
user_00983,prod_00329,view,2025-05-06 10:19:42,sess_5398ee5f,tablet,33,
user_00324,prod_00395,like,2025-05-18 10:19:42,sess_170e70ec,tablet,199,
user_00881,prod_00396,view,2025-06-09 10:19:42,sess_9ef5e72f,desktop,16,
user_00014,prod_00177,view,2025-05-15 10:19:42,sess_fdd5e265,desktop,208,
user_00703,prod_00310,cart,2025-06-29 10:19:42,sess_1bc21882,mobile,241,
user_00061,prod_00015,view,2025-05-04 10:19:42,sess_e967fd02,desktop,272,
user_00839,prod_00005,view,2025-07-22 10:19:42,sess_9b21e8a0,desktop,29,
user_00573,prod_00216,view,2025-07-03 10:19:42,sess_3d0cd4c7,desktop,115,
user_00865,prod_00016,view,2025-05-23 10:19:42,sess_2b6d59e1,desktop,155,
user_00293,prod_00452,view,2025-05-08 10:19:42,sess_0bfea144,mobile,129,
user_00480,prod_00172,like,2025-06-19 10:19:42,sess_dfe6af7b,tablet,77,
user_00703,prod_00192,like,2025-07-16 10:19:42,sess_abb3af36,mobile,63,
user_00916,prod_00295,like,2025-05-25 10:19:42,sess_200fc27c,mobile,125,
user_00439,prod_00254,view,2025-05-29 10:19:42,sess_653b0789,mobile,207,
user_00900,prod_00289,view,2025-06-30 10:19:42,sess_80b638f3,tablet,13,
user_00034,prod_00133,view,2025-06-04 10:19:42,sess_b1f1c649,desktop,270,
user_00319,prod_00212,like,2025-05-30 10:19:42,sess_67fc7781,tablet,141,
user_00101,prod_00202,view,2025-07-19 10:19:42,sess_e1c1adfc,mobile,24,
user_00410,prod_00117,view,2025-06-16 10:19:42,sess_a36be35f,mobile,299,
user_00453,prod_00247,view,2025-06-27 10:19:42,sess_42165f4f,desktop,267,
user_00310,prod_00003,view,2025-06-26 10:19:42,sess_804d8b03,desktop,45,
user_00379,prod_00225,view,2025-05-01 10:19:42,sess_ff7e0139,desktop,114,
user_00720,prod_00195,view,2025-05-23 10:19:42,sess_56f58ced,desktop,65,
user_00105,prod_00158,like,2025-07-21 10:19:42,sess_03f63267,mobile,269,
user_00623,prod_00086,cart,2025-06-18 10:19:42,sess_b5b9ed87,desktop,178,
user_00727,prod_00323,view,2025-06-16 10:19:42,sess_28539f49,desktop,94,
user_00760,prod_00204,view,2025-06-28 10:19:42,sess_70b06968,mobile,260,
user_00463,prod_00046,like,2025-05-05 10:19:42,sess_d6e9ee49,desktop,166,
user_00288,prod_00174,view,2025-06-06 10:19:42,sess_f458440f,mobile,9,
user_00237,prod_00004,view,2025-06-08 10:19:42,sess_2f645f25,tablet,75,
user_00156,prod_00255,like,2025-05-16 10:19:42,sess_5319157c,desktop,141,
user_00704,prod_00065,view,2025-06-04 10:19:42,sess_df20bc1e,tablet,111,
user_00400,prod_00409,view,2025-05-07 10:19:42,sess_73e32544,mobile,171,
user_00858,prod_00348,view,2025-05-17 10:19:42,sess_23002554,mobile,137,
user_00031,prod_00400,view,2025-06-14 10:19:42,sess_af414819,mobile,283,
user_00117,prod_00036,view,2025-05-03 10:19:42,sess_c678e9f3,desktop,14,
user_00247,prod_00141,view,2025-07-06 10:19:42,sess_98c972e7,tablet,247,
user_00833,prod_00238,view,2025-06-07 10:19:42,sess_8dc31c56,mobile,254,
user_00951,prod_00293,like,2025-07-15 10:19:42,sess_9fe50aaa,desktop,97,
user_00609,prod_00489,view,2025-05-13 10:19:42,sess_36b1b8ed,tablet,203,
user_00439,prod_00295,view,2025-07-20 10:19:42,sess_b814bf75,tablet,248,
user_00863,prod_00357,cart,2025-06-17 10:19:42,sess_4ec412d3,mobile,261,
user_00008,prod_00496,view,2025-07-22 10:19:42,sess_cce0fd49,tablet,233,
user_00210,prod_00139,view,2025-05-07 10:19:42,sess_253be33f,desktop,168,
user_00600,prod_00095,view,2025-07-15 10:19:42,sess_e9342466,desktop,113,
user_00565,prod_00117,view,2025-05-26 10:19:42,sess_d7b93815,tablet,254,
user_00736,prod_00047,view,2025-06-04 10:19:42,sess_e5a9c88c,mobile,243,
user_00570,prod_00495,view,2025-05-12 10:19:42,sess_451fafd6,desktop,177,
user_00460,prod_00208,like,2025-05-19 10:19:42,sess_c7601251,desktop,291,
user_00289,prod_00047,view,2025-05-01 10:19:42,sess_84a49c3b,tablet,130,
user_00321,prod_00366,like,2025-05-22 10:19:42,sess_19443e66,mobile,114,
user_00495,prod_00087,like,2025-05-18 10:19:42,sess_e080a56e,tablet,68,
user_00676,prod_00107,like,2025-06-25 10:19:42,sess_51ce4d0d,tablet,238,
user_00974,prod_00365,view,2025-07-20 10:19:42,sess_9bbb3318,desktop,270,
user_00574,prod_00067,like,2025-07-26 10:19:42,sess_b5471670,tablet,272,
user_00810,prod_00305,view,2025-07-30 10:19:42,sess_d75f926b,desktop,300,
user_00124,prod_00060,view,2025-06-22 10:19:42,sess_9a90c79d,desktop,136,
user_00261,prod_00196,like,2025-06-30 10:19:42,sess_80501531,mobile,300,
user_00469,prod_00186,view,2025-06-22 10:19:42,sess_178e7a4d,desktop,113,
user_00983,prod_00375,like,2025-05-06 10:19:42,sess_4491cd45,desktop,154,
user_00573,prod_00346,view,2025-07-23 10:19:42,sess_6d2089f7,desktop,291,
user_00574,prod_00455,view,2025-06-17 10:19:42,sess_8b8380a5,mobile,93,
user_00343,prod_00477,view,2025-05-08 10:19:42,sess_e33bd8d1,tablet,289,
user_00849,prod_00016,like,2025-05-17 10:19:42,sess_b34153ba,mobile,214,
user_00682,prod_00208,cart,2025-06-05 10:19:42,sess_b48df473,desktop,109,
user_00563,prod_00111,view,2025-06-08 10:19:42,sess_2ce22bbc,desktop,211,
user_00777,prod_00423,purchase,2025-07-29 10:19:42,sess_1ed6c9b5,mobile,246,1.0
user_00776,prod_00384,view,2025-06-29 10:19:42,sess_a271f9c3,desktop,271,
user_00796,prod_00032,like,2025-05-17 10:19:42,sess_71fccda2,mobile,89,
user_00038,prod_00256,view,2025-05-26 10:19:42,sess_5405c844,mobile,144,
user_00517,prod_00139,view,2025-05-03 10:19:42,sess_3bc78acc,desktop,256,
user_00740,prod_00156,like,2025-06-08 10:19:42,sess_68cdcab4,desktop,35,
user_00873,prod_00244,view,2025-06-26 10:19:42,sess_23d4202e,desktop,207,
user_00325,prod_00227,view,2025-06-10 10:19:42,sess_f999cbb2,desktop,146,
user_00092,prod_00396,view,2025-06-03 10:19:42,sess_29bf9b38,tablet,143,
user_00511,prod_00245,view,2025-07-25 10:19:42,sess_d58afdf5,mobile,162,
user_00342,prod_00392,cart,2025-06-05 10:19:42,sess_a78248d7,mobile,208,
user_00627,prod_00116,view,2025-06-11 10:19:42,sess_2409df59,tablet,135,
user_00354,prod_00088,purchase,2025-07-26 10:19:42,sess_50b22b2a,desktop,137,4.1
user_00041,prod_00376,view,2025-07-19 10:19:42,sess_e0a708bc,desktop,268,
user_00352,prod_00076,view,2025-06-09 10:19:42,sess_af63718a,tablet,250,
user_00377,prod_00063,view,2025-05-20 10:19:42,sess_c2c7b9f5,mobile,251,
user_00779,prod_00325,view,2025-06-15 10:19:42,sess_f52857f3,mobile,209,
user_00741,prod_00474,view,2025-07-04 10:19:42,sess_8b668645,mobile,74,
user_00505,prod_00223,view,2025-06-27 10:19:42,sess_8248ca56,mobile,81,
user_00546,prod_00484,view,2025-07-10 10:19:42,sess_36d4f722,tablet,123,
user_00477,prod_00072,view,2025-07-08 10:19:42,sess_8c0c05a7,mobile,177,
user_00769,prod_00297,view,2025-07-01 10:19:42,sess_64070934,mobile,246,
user_00845,prod_00393,view,2025-05-03 10:19:42,sess_f81c1b8a,tablet,164,
user_00146,prod_00336,view,2025-07-26 10:19:42,sess_c2ffff91,mobile,233,
user_00012,prod_00137,view,2025-07-05 10:19:42,sess_e2e0ac01,tablet,68,
user_00648,prod_00321,view,2025-06-14 10:19:42,sess_d6964028,desktop,47,
user_00131,prod_00185,purchase,2025-06-01 10:19:42,sess_a6cd0a55,mobile,230,1.4
user_00537,prod_00411,like,2025-06-07 10:19:42,sess_e63042b6,tablet,202,
user_00554,prod_00009,view,2025-05-01 10:19:42,sess_1149dc83,desktop,162,
user_00310,prod_00373,view,2025-05-29 10:19:42,sess_0b07bc2d,tablet,281,
user_00811,prod_00114,view,2025-07-10 10:19:42,sess_dc389844,desktop,153,
user_00031,prod_00166,like,2025-05-09 10:19:42,sess_f6013abf,tablet,224,
user_00535,prod_00272,view,2025-06-27 10:19:42,sess_0c5928cf,tablet,72,
user_00539,prod_00285,view,2025-05-18 10:19:42,sess_82114494,mobile,118,
user_00618,prod_00234,like,2025-07-03 10:19:42,sess_58c4fa87,tablet,113,
user_00083,prod_00356,view,2025-07-09 10:19:42,sess_5ed4367b,mobile,266,
user_00384,prod_00388,like,2025-05-04 10:19:42,sess_98b1b1ca,tablet,20,
user_00131,prod_00170,view,2025-06-05 10:19:42,sess_9cf77625,tablet,273,
user_00415,prod_00327,view,2025-06-02 10:19:42,sess_8f54fe5c,mobile,157,
user_00507,prod_00214,view,2025-06-22 10:19:42,sess_21fdcc2a,tablet,300,
user_00695,prod_00273,view,2025-05-20 10:19:42,sess_2d70547f,tablet,188,
user_00742,prod_00316,cart,2025-05-24 10:19:42,sess_625abe02,desktop,99,
user_00318,prod_00076,view,2025-07-11 10:19:42,sess_a04905dd,mobile,171,
user_00361,prod_00290,view,2025-05-05 10:19:42,sess_e2233094,desktop,156,
user_00211,prod_00294,view,2025-05-14 10:19:42,sess_45ffc34c,desktop,177,
user_00939,prod_00306,view,2025-05-20 10:19:42,sess_55f5e382,tablet,183,
user_00329,prod_00404,view,2025-06-05 10:19:42,sess_fe627bde,tablet,193,
user_00204,prod_00039,view,2025-05-29 10:19:42,sess_12373229,mobile,21,
user_00055,prod_00077,view,2025-07-12 10:19:42,sess_cbdf1e5c,tablet,244,
user_00963,prod_00105,view,2025-07-02 10:19:42,sess_d3f4e531,tablet,90,
user_00360,prod_00377,view,2025-06-01 10:19:42,sess_3f57e3f8,mobile,100,
user_00175,prod_00485,view,2025-05-27 10:19:42,sess_6923d745,desktop,142,
user_00578,prod_00110,view,2025-06-10 10:19:42,sess_6426543b,mobile,54,
user_00595,prod_00064,view,2025-06-22 10:19:42,sess_819b8056,tablet,270,
user_00442,prod_00203,like,2025-07-11 10:19:42,sess_73ada27c,desktop,163,
user_00312,prod_00474,like,2025-05-03 10:19:42,sess_9c79d9d6,mobile,245,
user_00527,prod_00183,view,2025-06-25 10:19:42,sess_68867df5,mobile,252,
user_00442,prod_00408,purchase,2025-07-05 10:19:42,sess_9463a126,desktop,54,4.7
user_00300,prod_00469,view,2025-05-20 10:19:42,sess_f2c175e4,mobile,12,
user_00293,prod_00180,like,2025-05-18 10:19:42,sess_522f6177,desktop,135,
user_00937,prod_00253,view,2025-07-01 10:19:42,sess_5b008227,tablet,230,
user_00787,prod_00282,like,2025-06-19 10:19:42,sess_f90d618c,mobile,261,
user_00967,prod_00294,view,2025-06-11 10:19:42,sess_3b7d9926,desktop,181,
user_00941,prod_00045,view,2025-06-22 10:19:42,sess_5b92baf9,tablet,235,
user_00454,prod_00047,like,2025-06-15 10:19:42,sess_a0fefbac,mobile,211,
user_00521,prod_00164,view,2025-06-10 10:19:42,sess_6cba8ada,mobile,170,
user_00060,prod_00077,view,2025-05-18 10:19:42,sess_1bc58484,tablet,204,
user_00288,prod_00202,view,2025-07-02 10:19:42,sess_7f849f64,desktop,123,
user_00367,prod_00129,view,2025-07-08 10:19:42,sess_fd52a178,mobile,100,
user_00840,prod_00053,view,2025-06-30 10:19:42,sess_5cadbeda,tablet,236,
user_00066,prod_00003,view,2025-06-21 10:19:42,sess_9762727d,desktop,153,
user_00391,prod_00219,purchase,2025-05-30 10:19:42,sess_3e74f9f5,desktop,137,2.8
user_00471,prod_00221,view,2025-07-20 10:19:42,sess_c5fe9f64,desktop,46,
user_00191,prod_00091,cart,2025-06-30 10:19:42,sess_1f13ec58,tablet,299,
